YEAR,DOY,WS10M,RH2M,T2M_MAX,T2M_MIN,PRECTOTCORR
2014,153,2.82,73.01,29.89,22.36,24.18
2014,154,3.31,74.78,29.42,21.55,1.33
2014,155,2.86,65.6,34.12,20.31,0.0
2014,156,3.31,74.92,31.7,22.08,17.96
2014,157,3.34,76.8,30.9,21.99,3.42
2014,158,5.48,75.64,30.05,21.93,0.04
2014,159,5.77,71.77,32.86,20.89,0.51
2014,160,5.68,81.33,27.46,21.04,11.69
2014,161,6.62,74.2,31.59,20.67,0.11
2014,162,6.95,68.57,32.68,20.76,0.03
2014,163,6.66,67.61,32.31,20.16,0.0
2014,164,6.66,71.75,31.57,19.94,1.69
2014,165,6.26,68.89,32.33,20.89,0.02
2014,166,6.48,64.41,31.45,19.61,0.0
2014,167,5.98,64.7,33.87,19.34,0.01
2014,168,6.98,71.28,31.48,21.2,0.0
2014,169,7.45,72.52,31.2,20.48,0.1
2014,170,7.64,73.7,30.1,21.45,0.04
2014,171,7.49,69.66,32.29,21.06,0.03
2014,172,7.45,72.44,31.72,21.4,1.72
2014,173,7.3,71.75,30.06,20.64,0.28
2014,174,6.21,71.79,30.85,20.31,0.09
2014,175,6.38,70.92,30.57,20.81,0.0
2014,176,6.37,64.36,33.69,20.05,0.0
2014,177,4.67,63.01,33.71,20.59,0.0
2014,178,2.84,66.41,32.48,21.24,0.0
2014,179,3.03,73.38,29.57,21.77,7.15
2014,180,4.32,72.45,30.15,20.77,9.75
2014,181,4.03,75.37,31.11,20.87,10.02
2014,182,4.27,78.15,28.2,21.31,0.91
2014,183,5.66,70.77,30.35,20.98,0.0
2014,184,5.31,68.15,31.98,19.94,0.0
2014,185,5.76,69.94,31.4,20.45,0.1
2014,186,5.55,72.77,30.51,20.96,2.37
2014,187,5.34,72.08,29.67,19.45,1.18
2014,188,4.54,74.74,28.95,18.61,1.09
2014,189,6.12,72.57,28.52,19.01,0.23
2014,190,7.19,71.22,27.82,18.7,2.13
2014,191,7.71,76.11,29.04,18.57,7.28
2014,192,8.1,74.92,26.93,20.16,2.43
2014,193,8.37,77.73,28.09,19.93,1.58
2014,194,9.16,77.64,27.96,18.87,5.1
2014,195,8.86,75.98,29.46,18.79,0.19
2014,196,8.07,76.11,27.44,20.28,0.28
2014,197,7.74,75.25,29.7,19.87,0.35
2014,198,7.57,72.81,30.95,20.36,0.08
2014,199,7.18,74.53,30.75,19.85,0.91
2014,200,8.3,75.63,29.72,20.7,0.9
2014,201,8.3,75.42,29.66,20.53,0.34
2014,202,8.27,76.72,28.47,19.72,0.26
2014,203,9.15,74.66,29.54,19.85,2.13
2014,204,9.61,77.1,28.87,19.46,2.23
2014,205,8.49,75.9,28.75,19.39,0.18
2014,206,7.6,72.98,30.36,19.58,0.97
2014,207,6.31,80.01,29.32,20.28,13.65
2014,208,6.52,80.95,27.88,19.88,1.71
2014,209,7.47,75.2,29.46,20.11,0.1
2014,210,7.66,74.27,29.57,20.0,0.05
2014,211,8.2,77.03,29.04,19.61,0.3
2014,212,8.07,77.36,29.88,19.44,0.78
2014,213,7.2,78.49,29.67,20.45,1.25
2014,214,7.29,77.33,28.81,20.37,0.11
2014,215,7.58,77.38,29.08,20.73,0.37
2014,216,8.04,78.47,27.45,20.51,0.4
2014,217,8.01,75.8,28.91,19.8,0.26
2014,218,7.08,75.0,29.53,19.27,0.18
2014,219,5.93,78.57,28.63,19.62,0.14
2014,220,6.13,77.48,28.61,19.46,6.14
2014,221,5.41,80.08,27.88,18.85,1.64
2014,222,5.75,79.94,27.02,19.03,2.11
2014,223,4.86,80.32,26.75,19.38,2.09
2014,224,5.05,75.18,29.28,19.83,0.3
2014,225,5.06,77.38,28.0,19.04,2.54
2014,226,4.9,76.88,29.38,19.04,1.35
2014,227,4.66,79.62,26.73,19.43,1.8
2014,228,4.23,73.56,29.19,19.17,0.09
2014,229,3.84,78.08,28.92,19.45,8.34
2014,230,4.3,85.37,24.99,19.89,6.02
2014,231,1.46,79.78,28.85,19.44,3.27
2014,232,1.59,76.75,29.9,19.98,7.8
2014,233,2.56,74.09,29.97,20.19,2.76
2014,234,3.11,71.11,32.5,20.19,1.95
2014,235,4.96,74.68,31.55,21.14,1.49
2014,236,3.57,77.9,29.03,20.02,7.29
2014,237,4.0,83.32,25.52,20.24,1.59
2014,238,5.98,79.67,27.7,19.27,0.24
2014,239,5.76,82.47,26.45,19.24,1.46
2014,240,6.47,79.14,27.9,19.39,0.53
2014,241,7.02,79.44,28.08,18.95,0.4
2014,242,8.27,75.8,28.55,18.86,0.78
2014,243,8.85,73.92,28.51,18.44,0.44
2014,244,7.08,77.44,28.9,19.13,1.14
2014,245,5.85,78.94,27.5,18.83,0.57
2014,246,5.6,77.99,28.31,18.78,1.83
2014,247,4.99,77.36,29.6,19.41,0.74
2014,248,6.11,76.92,27.84,18.86,0.8
2014,249,5.9,80.04,28.01,18.14,2.41
2014,250,5.58,76.87,27.96,19.26,1.06
2014,251,5.62,74.4,30.77,17.99,0.07
2014,252,5.72,74.15,29.46,18.73,0.2
2014,253,5.12,71.79,30.99,19.16,1.41
2014,254,4.4,69.78,31.87,18.58,0.1
2014,255,4.19,69.13,31.19,19.02,0.69
2014,256,4.58,72.44,30.53,19.17,0.65
2014,257,3.99,79.41,29.14,19.52,5.96
2014,258,5.02,80.39,27.69,19.34,4.5
2014,259,5.45,75.79,29.4,19.54,6.91
2014,260,5.25,77.42,29.2,18.34,3.14
2014,261,4.88,74.52,28.67,19.29,0.04
2014,262,4.58,73.1,29.32,19.41,2.36
2014,263,4.83,78.88,29.11,19.16,0.16
2014,264,4.01,76.55,30.34,20.12,2.02
2014,265,3.14,84.19,27.33,19.96,22.44
2014,266,2.28,82.66,28.66,19.3,11.09
2014,267,1.79,81.93,29.42,20.06,10.26
2014,268,2.62,86.45,27.98,20.44,41.41
2014,269,2.86,84.58,28.43,20.26,6.95
2014,270,3.19,81.57,28.42,19.79,0.77
2014,271,3.13,83.43,27.3,19.31,10.16
2014,272,2.84,81.04,29.2,19.3,1.83
2014,273,2.89,81.13,29.07,19.7,2.8
2014,274,2.69,77.13,29.3,18.98,0.36
2014,275,2.23,73.64,30.3,17.06,0.0
2014,276,1.46,71.91,29.88,18.71,0.0
2014,277,2.05,73.98,29.79,18.87,1.07
2014,278,1.75,73.52,30.63,18.2,8.52
2014,279,2.01,77.28,29.33,20.8,2.9
2014,280,2.24,86.3,25.73,19.42,16.32
2014,281,1.98,86.9,25.16,19.05,23.75
2014,282,1.68,83.11,27.94,19.21,8.56
2014,283,1.67,82.94,28.18,19.31,6.78
2014,284,2.86,84.0,28.43,18.5,1.24
2014,285,3.53,83.85,26.35,17.43,0.62
2014,286,2.84,76.46,29.04,18.35,0.05
2014,287,2.2,76.47,29.41,18.14,0.01
2014,288,3.86,82.4,28.47,20.26,2.18
2014,289,3.55,78.6,28.79,18.32,0.53
2014,290,3.41,78.47,28.18,17.82,1.35
2014,291,3.71,83.67,26.35,18.69,3.24
2014,292,3.84,82.7,27.32,17.56,3.11
2014,293,4.33,77.01,25.83,17.0,2.28
2014,294,4.54,76.12,27.03,17.48,0.36
2014,295,4.04,80.42,28.44,17.08,4.8
2014,296,3.68,84.84,27.22,17.7,3.56
2014,297,2.81,82.93,27.55,18.38,1.5
2014,298,2.43,87.77,26.27,18.94,16.0
2014,299,2.87,88.07,24.56,19.02,7.34
2014,300,2.94,91.95,22.01,18.6,13.58
2014,301,2.16,84.71,27.17,17.72,8.44
2014,302,3.25,82.41,27.51,17.46,0.12
2014,303,3.3,79.21,27.62,17.28,0.0
2014,304,2.68,73.7,26.21,15.38,0.0
2014,305,3.4,86.38,24.17,16.28,0.46
2014,306,2.97,79.89,26.76,16.95,0.02
2014,307,2.99,77.65,25.85,15.37,0.0
2014,308,2.5,74.75,25.89,17.16,0.0
2014,309,3.0,67.93,25.23,14.99,0.0
2014,310,2.92,63.43,27.71,15.09,0.0
2014,311,2.43,65.47,28.69,17.34,0.0
2014,312,2.17,67.03,28.58,16.34,0.0
2014,313,2.31,69.5,29.27,16.65,0.0
2014,314,1.89,75.78,29.38,15.42,0.0
2014,315,3.18,76.97,30.08,18.5,0.34
2014,316,4.21,81.2,26.53,18.05,1.2
2014,317,5.43,89.84,22.77,18.45,8.89
2014,318,4.33,84.72,26.47,18.51,4.53
2014,319,3.93,80.64,28.55,18.08,0.29
2014,320,3.8,70.87,28.32,15.22,0.0
2014,321,4.16,72.69,28.11,14.51,0.0
2014,322,4.48,74.57,28.54,14.81,0.0
2014,323,4.14,72.85,29.43,16.48,0.0
2014,324,3.92,74.16,28.95,16.52,0.0
2014,325,2.96,72.45,27.37,15.61,0.0
2014,326,2.41,70.86,29.3,14.83,0.02
2014,327,3.63,69.41,28.47,15.27,0.02
2014,328,4.22,69.59,28.98,15.99,0.0
2014,329,4.54,70.84,28.19,15.5,0.0
2014,330,3.85,68.61,28.89,13.77,0.0
2014,331,3.19,65.01,29.82,14.11,0.0
2014,332,3.07,62.99,27.95,12.96,0.0
2014,333,3.39,62.57,28.26,13.76,0.0
2014,334,4.61,62.96,27.18,15.8,0.0
2014,335,4.66,70.9,28.76,14.67,0.0
2014,336,3.26,65.84,29.89,15.31,0.02
2014,337,3.24,61.13,29.63,12.76,0.0
2014,338,3.22,62.71,30.1,12.6,0.0
2014,339,2.89,65.66,29.36,13.13,0.0
2014,340,3.01,65.01,28.9,13.93,0.0
2014,341,2.86,67.27,31.5,15.3,0.0
2014,342,2.65,70.09,30.57,17.37,0.01
2014,343,2.66,74.31,29.66,18.28,0.7
2014,344,3.38,77.7,29.46,18.8,1.48
2014,345,2.89,73.74,29.14,17.17,0.48
2014,346,3.51,76.68,28.04,18.58,0.57
2014,347,3.24,80.81,24.84,16.85,1.43
2014,348,3.39,76.04,28.58,17.83,0.08
2014,349,3.21,68.38,30.55,17.77,0.01
2014,350,4.69,74.53,28.69,17.85,0.03
2014,351,5.39,73.79,28.75,17.54,0.01
2014,352,5.7,76.4,27.7,17.59,0.55
2014,353,5.5,75.6,28.68,17.49,0.11
2014,354,3.64,71.97,26.27,16.38,0.0
2014,355,3.12,66.37,29.77,15.07,0.0
2014,356,4.01,66.95,29.22,13.62,0.0
2014,357,2.96,68.37,29.8,14.79,0.0
2014,358,3.52,68.69,29.65,15.87,0.0
2014,359,3.45,60.02,29.35,13.6,0.0
2014,360,3.99,61.91,27.91,12.16,0.0
2014,361,3.69,62.98,28.99,11.79,0.0
2014,362,4.18,78.04,25.48,14.84,0.25
2014,363,3.83,74.84,29.4,16.58,0.11
2014,364,3.79,71.09,29.81,15.67,0.0
2014,365,2.04,66.15,31.15,16.41,0.14
2015,1,3.18,72.99,29.61,18.62,1.89
2015,2,3.23,71.35,29.97,17.97,0.11
2015,3,2.87,67.13,30.32,17.91,0.0
2015,4,2.62,65.4,30.97,17.29,0.0
2015,5,3.25,65.49,29.89,17.52,0.0
2015,6,3.02,62.57,30.02,16.16,0.0
2015,7,2.41,60.64,30.34,15.59,0.0
2015,8,2.2,61.63,29.91,15.38,0.0
2015,9,3.42,62.92,29.27,16.35,0.0
2015,10,3.38,45.38,29.88,12.14,0.0
2015,11,4.14,46.89,28.98,9.31,0.0
2015,12,3.55,54.28,28.6,10.24,0.0
2015,13,3.4,50.19,29.46,11.05,0.0
2015,14,2.97,51.43,29.98,10.92,0.0
2015,15,2.8,55.42,30.12,12.83,0.0
2015,16,2.74,59.55,30.22,15.23,0.0
2015,17,3.23,55.84,30.69,15.38,0.0
2015,18,2.88,56.94,31.13,13.94,0.0
2015,19,3.34,57.74,30.9,14.14,0.0
2015,20,3.23,58.34,30.72,15.2,0.0
2015,21,3.86,57.35,30.1,15.62,0.0
2015,22,3.04,54.73,29.86,12.23,0.0
2015,23,4.04,60.82,30.35,15.9,0.0
2015,24,3.96,61.39,30.73,16.13,0.0
2015,25,4.49,49.1,31.54,15.48,0.0
2015,26,4.53,54.68,30.04,11.68,0.0
2015,27,4.84,58.47,30.61,15.2,0.0
2015,28,3.45,54.9,32.08,15.89,0.0
2015,29,2.74,55.24,32.62,16.62,0.0
2015,30,4.34,54.64,32.12,17.27,0.0
2015,31,4.24,52.85,31.99,15.18,0.0
2015,32,3.62,52.86,31.88,14.98,0.0
2015,33,5.14,54.69,30.97,15.31,0.0
2015,34,5.3,53.05,30.27,13.87,0.0
2015,35,4.82,50.96,30.85,12.22,0.0
2015,36,4.37,46.28,31.98,11.81,0.0
2015,37,3.81,46.22,32.54,14.27,0.0
2015,38,3.52,49.06,32.41,14.66,0.0
2015,39,3.23,50.54,30.61,15.62,0.0
2015,40,4.79,49.96,31.77,15.46,0.0
2015,41,4.17,49.21,30.91,13.21,0.0
2015,42,2.86,49.97,32.46,14.55,0.0
2015,43,3.05,43.37,33.06,15.89,0.0
2015,44,2.75,41.55,33.4,13.84,0.0
2015,45,2.91,40.87,33.72,13.54,0.0
2015,46,3.23,44.0,33.93,14.13,0.0
2015,47,3.24,46.41,33.06,14.57,0.0
2015,48,3.4,44.14,33.61,14.94,0.0
2015,49,2.65,41.49,33.64,13.43,0.0
2015,50,3.37,43.19,33.31,14.36,0.0
2015,51,4.89,45.45,32.36,14.76,0.0
2015,52,5.43,44.03,31.94,14.06,0.0
2015,53,5.17,44.81,32.02,14.27,0.0
2015,54,4.98,35.29,32.73,13.39,0.0
2015,55,4.04,29.47,33.66,13.38,0.0
2015,56,2.5,36.32,34.29,12.28,0.0
2015,57,2.48,49.39,34.21,16.98,0.0
2015,58,2.1,42.27,34.84,18.86,0.0
2015,59,3.64,63.57,30.99,20.32,1.4
2015,60,3.49,59.68,33.05,20.76,1.28
2015,61,2.05,53.3,33.68,20.39,1.71
2015,62,2.3,68.71,28.93,20.05,10.92
2015,63,2.09,69.04,30.44,19.28,4.93
2015,64,3.21,54.82,33.5,17.42,0.0
2015,65,3.2,62.24,31.73,19.93,1.01
2015,66,2.64,64.16,31.02,19.13,0.79
2015,67,3.79,57.42,32.04,18.66,0.03
2015,68,4.14,54.37,33.06,18.24,0.01
2015,69,5.0,49.32,33.23,18.06,0.0
2015,70,5.16,47.09,33.13,13.48,0.0
2015,71,5.18,54.2,34.17,16.22,0.0
2015,72,5.2,50.94,34.2,17.39,0.0
2015,73,5.13,48.94,34.2,16.51,0.0
2015,74,4.89,53.4,34.41,19.07,0.02
2015,75,3.58,46.35,33.02,19.18,0.5
2015,76,3.36,39.58,35.49,16.39,0.0
2015,77,2.94,33.18,36.21,16.26,0.0
2015,78,4.14,31.94,36.43,17.62,0.0
2015,79,4.63,41.39,36.19,15.85,0.0
2015,80,4.59,37.85,36.09,15.11,0.0
2015,81,3.81,34.55,36.92,16.79,0.0
2015,82,3.06,36.51,36.41,18.81,0.0
2015,83,4.21,36.36,36.91,20.18,0.0
2015,84,4.59,43.33,35.87,19.76,0.0
2015,85,4.99,45.4,35.44,19.47,0.0
2015,86,4.6,39.24,34.62,18.12,0.0
2015,87,3.71,40.03,36.14,15.19,0.0
2015,88,3.76,46.94,35.94,19.28,0.0
2015,89,4.29,45.73,35.82,19.67,0.0
2015,90,3.0,51.41,34.56,20.84,0.11
2015,91,3.05,48.18,34.86,20.87,0.65
2015,92,2.29,44.9,36.46,21.8,0.01
2015,93,3.02,41.17,36.35,23.44,0.83
2015,94,2.43,39.84,36.83,22.09,0.0
2015,95,2.82,41.64,36.06,24.36,0.0
2015,96,3.3,42.37,36.3,23.61,0.0
2015,97,3.28,43.84,34.13,24.53,0.0
2015,98,4.42,45.47,36.86,21.71,0.0
2015,99,3.76,41.2,37.07,21.04,0.0
2015,100,3.12,50.57,35.64,22.36,0.47
2015,101,2.23,56.16,29.52,22.79,2.39
2015,102,2.44,58.95,31.17,21.39,7.11
2015,103,4.15,78.1,25.81,19.7,12.96
2015,104,2.59,70.3,30.69,19.11,5.35
2015,105,4.02,80.16,25.97,19.43,9.87
2015,106,2.45,68.75,31.25,19.02,2.53
2015,107,2.13,66.03,32.26,19.26,5.09
2015,108,2.62,60.87,33.71,18.94,0.82
2015,109,3.61,56.4,35.2,20.47,0.0
2015,110,3.73,56.38,35.75,19.18,0.0
2015,111,4.15,58.83,35.14,20.56,0.06
2015,112,3.33,59.78,35.27,20.37,0.03
2015,113,2.36,68.54,29.96,21.87,7.1
2015,114,1.88,73.23,31.45,19.86,13.95
2015,115,2.71,75.06,29.67,20.99,11.3
2015,116,2.22,67.55,31.53,20.02,1.41
2015,117,3.04,61.08,34.07,19.41,0.37
2015,118,2.65,57.73,35.41,19.23,0.0
2015,119,2.24,54.56,35.68,19.97,0.87
2015,120,2.61,61.55,33.88,20.65,3.54
2015,121,3.33,59.26,35.89,20.5,0.89
2015,122,2.79,64.3,33.01,21.31,2.63
2015,123,2.18,63.84,33.06,21.3,1.01
2015,124,2.55,57.68,34.11,21.77,0.01
2015,125,1.97,61.22,31.93,20.81,0.0
2015,126,2.47,64.09,31.72,20.85,1.75
2015,127,2.02,70.13,30.84,21.21,2.92
2015,128,2.09,61.67,31.79,20.89,0.1
2015,129,1.41,62.73,32.08,21.23,0.22
2015,130,2.04,65.76,30.84,21.95,0.37
2015,131,2.17,55.69,32.5,21.92,0.57
2015,132,3.0,54.58,33.31,20.16,0.48
2015,133,3.6,64.62,32.24,20.54,3.45
2015,134,3.92,57.43,34.36,20.19,0.53
2015,135,3.86,72.35,29.7,21.2,3.06
2015,136,3.42,78.85,28.85,21.67,14.33
2015,137,2.45,71.72,32.1,20.38,10.1
2015,138,3.35,74.94,30.45,21.1,0.53
2015,139,3.26,69.53,34.37,21.16,13.52
2015,140,4.13,67.45,34.66,21.13,2.64
2015,141,6.02,66.31,33.32,21.63,0.0
2015,142,5.87,77.62,27.82,21.97,0.0
2015,143,5.94,75.44,28.11,20.93,0.0
2015,144,5.28,68.54,32.86,19.36,0.73
2015,145,5.03,70.31,31.8,21.25,0.09
2015,146,4.88,63.06,34.94,20.44,0.61
2015,147,4.63,75.79,31.69,22.3,13.36
2015,148,3.96,75.84,28.27,19.48,4.77
2015,149,3.81,73.82,32.0,20.65,3.89
2015,150,3.09,71.88,31.86,20.86,1.68
2015,151,2.86,68.95,32.99,21.31,3.91
2015,152,3.01,70.63,31.21,21.71,5.92
2015,153,3.38,79.63,28.87,21.64,13.68
2015,154,2.91,72.73,30.8,21.3,0.98
2015,155,2.14,75.17,30.79,20.97,6.25
2015,156,2.12,74.41,30.91,20.72,1.9
2015,157,2.55,73.75,28.95,21.63,0.08
2015,158,4.74,68.82,32.38,21.11,0.13
2015,159,4.33,70.33,31.83,19.75,0.43
2015,160,3.57,80.27,28.71,20.68,17.73
2015,161,4.25,74.19,30.25,20.25,1.21
2015,162,4.16,73.07,32.01,20.23,5.75
2015,163,5.12,79.17,27.71,21.04,0.43
2015,164,4.82,75.32,29.64,20.17,5.41
2015,165,5.9,76.03,27.96,19.53,1.99
2015,166,7.35,71.59,29.46,18.42,0.21
2015,167,6.96,72.87,28.11,18.7,0.71
2015,168,6.95,74.54,28.39,19.05,1.34
2015,169,7.34,75.13,27.3,18.73,1.34
2015,170,7.26,79.89,27.06,19.72,0.9
2015,171,9.42,72.81,29.83,20.43,1.13
2015,172,10.1,74.66,28.6,20.21,1.69
2015,173,9.53,76.4,28.4,21.31,0.37
2015,174,8.31,79.9,28.16,21.25,3.33
2015,175,7.91,78.24,28.78,20.88,0.56
2015,176,8.79,75.41,30.04,21.08,0.28
2015,177,9.78,74.9,29.66,20.68,0.18
2015,178,9.33,72.07,30.52,21.03,0.0
2015,179,6.34,77.03,29.15,20.89,0.97
2015,180,5.48,74.01,31.13,20.46,0.75
2015,181,5.65,71.29,31.3,20.75,0.04
2015,182,5.4,68.96,32.28,19.81,0.0
2015,183,5.04,69.97,31.64,20.34,0.12
2015,184,5.5,72.26,30.93,20.57,0.65
2015,185,6.43,68.53,32.45,20.72,0.02
2015,186,6.56,66.68,33.24,20.54,0.0
2015,187,7.12,66.02,32.82,20.22,0.05
2015,188,7.2,65.63,32.71,19.63,0.2
2015,189,7.14,68.14,32.4,20.16,0.34
2015,190,7.18,71.03,31.65,20.83,1.12
2015,191,7.16,75.38,29.32,21.23,4.52
2015,192,6.8,74.2,29.37,20.63,0.69
2015,193,6.38,67.14,32.87,20.33,0.27
2015,194,5.26,65.38,33.4,20.32,0.03
2015,195,4.86,68.39,32.54,20.75,1.26
2015,196,5.78,76.7,28.67,21.42,4.83
2015,197,6.66,72.97,30.92,20.62,1.85
2015,198,7.52,74.71,31.09,20.13,1.16
2015,199,7.8,71.82,30.3,21.23,0.89
2015,200,9.19,74.36,29.79,20.09,2.16
2015,201,7.29,74.07,30.19,19.75,4.3
2015,202,5.85,77.76,29.95,20.66,2.37
2015,203,5.87,75.64,29.31,20.25,1.19
2015,204,6.56,72.17,30.77,20.63,1.21
2015,205,6.02,70.2,31.28,19.24,1.31
2015,206,5.96,73.04,29.06,19.34,2.56
2015,207,5.56,74.75,29.19,19.2,0.5
2015,208,5.27,68.88,31.66,18.19,0.37
2015,209,5.68,63.14,33.11,18.92,0.04
2015,210,5.6,65.65,32.5,18.96,0.01
2015,211,5.76,64.31,33.11,19.16,0.0
2015,212,5.67,69.52,31.19,19.73,0.04
2015,213,5.38,73.74,30.12,19.56,1.74
2015,214,5.51,72.02,28.81,19.23,0.08
2015,215,5.47,75.22,29.75,19.98,6.71
2015,216,6.55,73.54,31.08,19.81,3.29
2015,217,6.73,74.36,29.68,20.04,1.2
2015,218,7.05,69.36,31.29,19.51,0.12
2015,219,6.57,69.88,32.31,20.06,1.86
2015,220,6.46,71.03,30.95,20.17,1.07
2015,221,6.68,72.02,30.62,20.09,0.33
2015,222,5.89,75.89,30.23,20.85,1.87
2015,223,5.68,75.01,29.92,20.51,3.67
2015,224,6.03,72.16,29.5,20.03,0.31
2015,225,5.86,73.73,29.97,20.2,1.09
2015,226,5.85,67.22,32.7,19.81,0.02
2015,227,4.9,70.15,32.34,20.46,4.35
2015,228,4.36,76.59,30.12,20.36,6.07
2015,229,2.13,80.3,27.8,20.89,1.95
2015,230,2.69,70.19,32.47,20.8,0.15
2015,231,3.65,71.01,30.79,21.51,0.18
2015,232,2.51,75.27,30.41,20.75,7.77
2015,233,3.83,80.26,28.6,20.48,21.46
2015,234,4.34,76.78,28.72,20.12,8.81
2015,235,5.35,73.06,29.6,18.84,1.01
2015,236,5.17,71.44,29.69,18.38,0.02
2015,237,4.71,71.93,29.13,19.54,0.0
2015,238,5.31,70.4,32.21,19.43,0.53
2015,239,5.83,75.63,29.86,20.08,5.13
2015,240,5.29,70.48,31.76,19.72,0.03
2015,241,5.03,67.74,32.42,19.81,0.0
2015,242,4.33,68.75,31.87,20.45,0.13
2015,243,4.29,67.49,32.85,19.89,0.05
2015,244,3.81,67.57,31.0,20.06,0.03
2015,245,3.27,62.41,33.72,19.04,0.01
2015,246,1.86,72.42,30.63,20.72,3.5
2015,247,2.05,73.91,30.26,20.95,9.44
2015,248,2.63,69.7,31.57,20.42,1.65
2015,249,2.04,78.59,26.79,20.73,6.82
2015,250,3.35,84.79,25.36,20.1,18.1
2015,251,4.49,73.52,29.82,19.16,0.88
2015,252,4.54,76.31,29.64,18.11,0.0
2015,253,4.33,73.05,29.97,19.11,1.07
2015,254,5.16,76.15,28.9,19.61,0.52
2015,255,4.57,69.29,31.94,19.46,0.11
2015,256,4.84,70.53,32.41,18.43,2.13
2015,257,6.3,73.74,30.26,19.44,0.97
2015,258,6.87,72.44,30.41,19.87,0.0
2015,259,7.61,70.05,30.66,19.35,0.01
2015,260,5.99,71.97,30.88,18.07,0.0
2015,261,5.15,71.74,33.02,20.04,0.27
2015,262,4.08,70.37,32.37,20.61,0.59
2015,263,4.22,76.91,29.65,20.37,10.82
2015,264,2.88,69.97,31.34,18.75,1.65
2015,265,1.89,68.97,32.68,19.98,0.34
2015,266,2.1,77.66,27.46,20.51,0.67
2015,267,2.28,79.33,27.86,20.2,9.89
2015,268,2.11,75.0,31.78,19.81,4.77
2015,269,2.53,81.56,27.6,21.22,8.75
2015,270,2.1,76.44,30.25,19.85,8.99
2015,271,2.12,75.6,30.83,19.23,2.57
2015,272,3.31,81.83,28.36,19.93,2.48
2015,273,3.12,78.6,29.96,19.49,2.23
2015,274,2.54,77.35,28.86,19.51,0.51
2015,275,2.46,79.03,29.06,19.41,10.04
2015,276,3.44,80.07,28.15,20.71,6.55
2015,277,2.53,83.93,27.65,20.17,15.68
2015,278,2.23,83.61,28.36,20.64,8.45
2015,279,1.85,79.36,28.36,18.63,4.4
2015,280,2.35,82.13,28.8,19.45,7.11
2015,281,4.0,77.61,29.89,19.0,2.34
2015,282,2.85,82.19,28.92,18.95,4.53
2015,283,3.31,82.63,29.17,19.71,24.91
2015,284,1.63,85.67,26.61,20.01,5.64
2015,285,2.33,83.28,28.1,20.3,3.4
2015,286,2.87,73.41,29.28,18.58,0.0
2015,287,3.14,66.03,29.47,16.03,0.0
2015,288,2.79,67.83,29.85,15.82,0.0
2015,289,2.88,72.52,30.14,16.77,0.0
2015,290,2.98,74.2,30.34,17.38,0.0
2015,291,2.88,72.38,31.11,18.44,0.0
2015,292,3.07,68.78,31.23,17.78,0.0
2015,293,3.26,71.8,31.19,17.66,0.08
2015,294,3.12,70.84,30.51,17.41,0.03
2015,295,3.34,66.62,30.39,17.45,0.0
2015,296,3.42,57.85,30.76,15.78,0.0
2015,297,4.1,58.18,31.21,14.7,0.0
2015,298,4.52,68.02,30.26,14.08,0.0
2015,299,4.29,72.21,29.58,15.64,0.0
2015,300,3.47,66.69,30.24,16.26,0.0
2015,301,2.93,78.2,29.7,18.57,4.25
2015,302,2.85,68.67,31.15,18.35,0.04
2015,303,3.25,69.1,31.29,17.06,0.01
2015,304,3.27,73.7,31.18,19.5,0.01
2015,305,3.51,75.64,29.85,19.93,6.15
2015,306,2.86,87.03,26.06,20.0,36.43
2015,307,1.53,86.53,27.23,19.08,8.97
2015,308,2.65,85.57,27.46,19.88,7.11
2015,309,3.36,81.66,28.07,18.7,1.82
2015,310,3.58,79.59,27.85,17.6,0.0
2015,311,4.05,77.49,28.37,17.37,0.01
2015,312,4.77,85.08,27.92,18.35,3.19
2015,313,6.0,89.68,25.43,17.66,36.9
2015,314,6.43,92.94,22.17,17.04,27.23
2015,315,4.32,90.02,24.95,18.36,8.64
2015,316,2.98,87.15,27.07,18.02,4.96
2015,317,3.92,82.29,25.77,15.76,1.91
2015,318,3.64,81.4,24.27,15.02,0.05
2015,319,4.36,88.0,22.79,17.03,7.37
2015,320,4.61,93.55,22.63,18.04,18.96
2015,321,4.62,89.37,25.68,16.82,7.94
2015,322,3.82,90.58,26.11,18.92,8.84
2015,323,4.12,89.98,26.28,18.91,5.37
2015,324,3.73,89.04,25.94,18.35,6.91
2015,325,4.16,87.11,25.69,18.05,0.82
2015,326,4.33,90.69,24.63,18.24,7.67
2015,327,3.31,88.79,25.26,18.9,13.01
2015,328,3.45,86.57,26.61,18.21,0.87
2015,329,3.26,78.81,25.44,14.19,0.0
2015,330,2.44,81.21,26.17,13.34,0.0
2015,331,2.38,83.76,27.0,16.34,0.0
2015,332,2.25,79.41,25.69,16.14,0.0
2015,333,3.73,87.93,25.58,16.42,2.64
2015,334,3.6,87.77,25.67,18.63,2.73
2015,335,4.4,86.26,25.91,18.47,4.65
2015,336,3.61,88.63,25.57,17.69,3.22
2015,337,3.89,85.89,26.57,17.45,0.11
2015,338,4.61,82.41,26.4,17.11,0.01
2015,339,5.18,85.08,25.68,16.18,0.68
2015,340,5.43,87.31,25.48,17.54,0.24
2015,341,4.65,84.78,26.88,17.44,0.04
2015,342,4.16,79.86,24.43,16.18,0.59
2015,343,4.04,85.93,26.95,15.16,0.71
2015,344,3.4,86.25,27.41,18.39,0.11
2015,345,2.49,83.86,27.94,17.98,0.0
